CustomerID,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
C04253,46,Fiber Optic, one year,60.77,2698.35,Credit Card,Yes
C04254,41,Fiber Optic,One Year,38.75,,Bank Transfer,No
C04255,12,Fiber Optic,Month-to-Month,64.47,765.83,Electronic Check,No
C04256,19, Dsl,One Year,76.97,1434.05,Electronic Check,No
C04257,69,Fiber Optic,One Year,24.02,1737.82,Bank Transfer,No
C04258,41,DSL,Month-to-Month,61.32,2731.78,Electronic Check,No
C04259,62,Fiber Optic,Month-to-Month,99.63,6476.57,Credit Card,Yes
C04260,29,,Month-to-Month,94.45,3099.03,Electronic Check,No
C04261,0, Fiber Optic ,Month-to-Month,71.15,66.99,Electronic Check,Yes
C04262,63,DSL,Two Year,57.14,3879.37,Mailed Check,No
C04263,13,Fiber Optic,One Year,80.38,1140.14,Electronic Check,No
C04264,25,Fiber Optic,Two Year,59.5,1296.77,Mailed Check,Yes
C04265,61,Fiber Optic,Month-to-Month,61.37,4173.37,Electronic Check,No
C04266,10,Fiber Optic,Month-to-Month,78.67,,Bank Transfer,Yes
C04267,36,DSL,Month-to-Month,28.47,1116.75,Electronic Check,Yes
C04268,27,DSL,One Year,53.89,1555.62,Credit Card,No
C04269,2,DSL,One Year,115.1,220.39,Credit Card,No
C04270,48,Fiber Optic,Month-to-Month,79.26,3576.02,Electronic Check,Yes
C04271,72,DSL,One Year,-50,7069.73,Bank Transfer,No
C04272,31,Fiber Optic,Month-to-Month,,4228.76,Electronic Check,No
C04273,16,Fiber Optic,Month-to-Month,,983.22,Mailed Check,Yes
C04274,33,Fiber Optic,Month-to-Month,90.06,2886.14,Electronic Check,No
C04275,46,FIBER,One Year,93.51,4192.43,Electronic Check,Yes
C04276,30, Dsl,Month-to-Month,73.25,2454.69,Electronic Check,No
C04277,8,,Month-to-Month,64.77,549.92,Electronic Check,Yes
C04278,65,No Internet,One Year,63.32,3915.81,Bank Transfer,No
C04279,25,DSL,Two Year,107.36,3067.93,Credit Card,No
C04280,15,DSL,One Year,85.0,1351.2,,No
C04281,25,Fiber Optic,Two Year,37.46,849.95,Mailed Check,No
C04282,72,DSL,Month-to-Month,59.08,$4245.63,Credit Card,No
C04283,54,No Internet,Two Year, 86.87 ,4267.47,Bank Transfer,No
C04284,54,DSL,Month-to-Month,,3587.39,Electronic Check,No
C04285,29,No Internet,One Year,61.35,1770.59,Mailed Check,Yes
C04286,25,Fiber Optic,Two Year,23.01,609.53,Electronic Check,No
C04287,46,DSL,Month-to-Month,72.2,2842.95,,Yes
C04288,49,DSL,Month-to-Month,999,2681.41,Mailed Check,Yes
C04289,57,DSL,1 Year,64.37,4086.17,Electronic Check,No
C04290,8,Fiber Optic,Month-to-Month,25.12,181.84,Credit Card,Yes
C04291,42,Fiber Optic,Month-to-Month,114.24,5326.78,Electronic Check,Yes
C04292,72,DSL,Month-to-Month,41.51,2725.14,Credit Card,No
C04293,10,DSL,Month-to-Month,28.5,301.21,Bank Transfer,No
C04294,65,Fiber Optic,Two Year,95.42,5625.89,Bank Transfer,No
C04295,41,DSL,Month-to-Month,99.16,3665.3,Electronic Check,Yes
C04296,50,Fiber Optic,Month-to-Month,48.87,2560.24,Electronic Check,Yes
C04297,48,Fiber Optic,Month-to-Month,48.94,2593.18,Electronic Check,Yes
C04298,52,No Internet,Two Year,59.22,2784.6,Electronic Check,No
C04299,60,Fiber Optic,Two Year,76.89,4631.37,Mailed Check,No
C04300,56,FIBER,Two Year,46.91,2522.14,Electronic Check,No
C04301,41,DSL,Two Year,47.53,1828.32,Bank Transfer,No
C04302,22,Fiber optic,Month-to-Month,,676.23,Electronic Check,No
C04303,32,DSL,Two Year,57.42,2011.61,Mailed Check,No
C04304,38,DSL,Month-to-Month,55.25,2300.97,Bank Transfer,Yes
C04305,57,DSL, two year,80.57,4223.57,Mailed Check,No
C04306,37,DSL,One Year,77.19,2783.68,Credit Card,No
C04307,17,DSL ,Month-to-Month,,721.28,Bank Transfer,Yes
C04308,49,DSL,Month-to-Month,98.43,5460.91,Mailed Check,Yes
C04309,39,DSL,Month-to-Month,36.62,1446.45,Bank Transfer,Yes
C04310,69,DSL,One Year,58.88,4395.05,Mailed Check,No
C04311,66,Fiber Optic,Month-to-Month,132.44,8453.57,Electronic Check,No
C04312,57,FIBER,Two Year,46.98,2716.59,Electronic Check,Yes
C04313,45,Fiber Optic,Two Year,56.29,2508.97,Mailed Check,No
C04314,-5,DSL,Month-to-Month,62.19,3177.69,Credit Card,Yes
C04315,65,DSL,Two Year,33.62,,Electronic Check,No
C04316,16,Fiber Optic,Month-to-Month,87.38,1311.3,Credit Card,Yes
C04317,67,No Internet,Month-to-Month,56.35,3977.8,Electronic Check,Yes
C04318,40,DSL,Two Year,52.53,2186.07,Electronic Check,No
C04319,58,NO INTERNET,One Year,35.51,1993.2,Electronic Check,No
C04320,10,DSL,Month-to-Month,73.57,$685.61,Electronic Check,No
C04321,52,Fiber Optic,Month-to-Month,74.91,3868.76,Bank Transfer,Yes
C04322,34,DSL,One Year,66.46,2069.36,Credit Card,No
C04323,5,Fiber Optic,Month-to-Month,57.68,,Credit Card,Yes
C04324,2, No Internet ,One Year,40.14,71.94,Credit Card,No
C04325,40,DSL,One Year,59.99,2745.19,Electronic Check,No
C04326,10,No Internet,Two Year,70.03,,Electronic Check,No
C04327,48,Fiber Optic,Month-to-Month,34.52,1829.46,Electronic Check,No
C04328,69,Fiber Optic,month-to-month,46.68,3230.33,Credit Card,No
C04329,60,No Internet,1 Year,101.82,6831.34,Electronic Check,No
C04330,12,No Internet, Month-to-Month ,95.31,1139.56,Credit Card,No
C04331,0,Fiber Optic,Two Year,107.65,106.27,Electronic Check,Yes
C04332,24,Fiber Optic,Two Year,93.09,2332.43,Mailed Check,No
C04333,47,Fiber Optic,Month-to-Month,67.34,2896.01,Credit Card,No
C04334,19,DSL,Two Year,45.71,$906.09,Electronic Check,No
C04335,59,Fiber Optic,Two Year,15.0,908.07,Credit Card,Yes
C04336,69,Fiber Optic,Month-to-Month, 105.92 ,7188.97,Electronic Check,No
C04337,2,NO INTERNET,One Year,56.33,103.55,Electronic Check,No
C04338,25,Fiber Optic,Month-to-Month,86.71,$1996.91,Electronic Check,Yes
C04339,5,FIBER,Month-to-Month,79.37,347.9,Electronic Check,Yes
C04340,61,No Internet,Month-to-Month,61.87,3955.3,Electronic Check,No
C04341,31,Fiber Optic,One Year,73.77,2617.01,Bank Transfer,No
C04342,51,No Internet,One Year,91.06,5099.98,Bank Transfer,No
C04343,2,Fiber Optic,Two Year,64.54,146.19,Mailed Check,No
C04344,51, Dsl,Month-to-Month,56.6,2782.86,Credit Card,No
C04345,1,DSL,Month-to-Month,35.06,36.43,Electronic Check,Yes
C04346,9,DSL,One Year,100.8,916.25,Electronic Check,No
C04347,51, Dsl,One Year,101.93,5282.26,,No
C04348,49,Fiber Optic,Month-to-Month,97.77,5413.23,Electronic Check,Yes
C04349,10,Fiber Optic,One Year,72.31,807.93,Bank Transfer,Yes
C04350,36,DSL, Month-to-Month ,47.83,1792.44,Electronic Check,No
C04351,7,Fiber Optic,Month-to-Month,43.68,288.15,Electronic Check,No
C04352,67,DSL, Month-to-Month ,81.89,6091.63,Credit Card,Yes
C04353,33,DSL,Month-to-Month,62.63,1785.13,Credit Card,No
C04354,61,DSL,Month-to-Month,45.47,2826.9,Bank Transfer,Yes
C04355,4,Fiber Optic,Month-to-Month,106.35,439.09,Credit Card,No
C04356,18,, Month-to-Month ,77.91,1290.05,Electronic Check,Yes
C04357,6, No Internet ,One Year,85.18,465.93,Electronic Check,Yes
C04358,14,Fiber optic,Month-to-Month,93.91,1234.41,Mailed Check,No
C04359,57,DSL,Two Year,76.03,4940.4,Electronic Check,No
C04360,49,DSL,Month-to-Month,71.82,3975.64,Mailed Check,No
C04361,15,No internet,Two Year,41.96,630.04,Mailed Check,No
C04362,31,Fiber Optic,Month-to-Month,64.72,$2273.45,Electronic Check,Yes
C04363,37,Fiber Optic,Month-to-Month,88.36,3079.61,Credit Card,Yes
C04364,31,No Internet,Month-to-Month,35.79,1195.63,Bank Transfer,No
C04365,71,Fiber Optic,Month-to-Month,56.0,3679.32,Bank Transfer,No
C04366,56,DSL,Month-to-Month,78.36,4790.45,Credit Card,No
C04367,36,,Month-to-Month,25.31,896.15,Bank Transfer,No
C04368,58,Fiber Optic,Month-to-Month,35.48,2123.1,Credit Card,No
C04369,31,No internet,Two Year,78.82,2128.96,Credit Card,No
C04370,55,Fiber Optic,MONTHLY,111.39,5905.35,Electronic Check,Yes
C04371,2,Fiber Optic,Two Year,115.48,265.44,Electronic Check,No
C04372,49,No Internet,Month-to-Month,93.24,4337.09,Electronic Check,Yes
C04373,31,Fiber Optic,Month-to-Month,116.37,3636.81,Bank Transfer,Yes
C04374,4,No Internet,Month-to-Month,62.76,219.79,Bank Transfer,No
C04375,70,DSL,Month-to-Month,59.1,4003.07,Mailed Check,Yes
C04376,61,DSL,month-to-month,96.26,$6542.85,Electronic Check,No
C04377,23,Fiber Optic,Month-to-Month,78.5,1852.06,Electronic Check,No
C04378,28,Fiber Optic,Month-to-Month,20.47,504.72,Bank Transfer,Yes
C04379,3,DSL,One Year,,353.21,Electronic Check,No
C04380,71,DSL,One Year,94.26,7008.41,Electronic Check,No
C04381,71,Fiber Optic,One Year,64.86,5087.76,Mailed Check,No
C04382,28,Fiber Optic,Month-to-Month,101.46,3251.25,Mailed Check,No
C04383,43,Fiber optic,One year ,65.88,2981.98,Credit Card,No
C04384,46,DSL ,One Year,65.66,3399.68,Credit Card,No
C04385,54,DSL,Month-to-Month,25.15,1250.62,Electronic Check,Yes
C04386,67,,Two Year,104.29,6420.82,Electronic Check,No
C04387,28,Fiber Optic, one year,86.36,2505.4,Bank Transfer,No
C04388,45,Fiber Optic,Month-to-Month,43.65,,Electronic Check,Yes
C04389,60,DSL,Two Year,92.75,6246.43,Bank Transfer,No
C04390,37, Dsl,One Year,78.51,3145.9,Credit Card,No
C04391,59,Fiber Optic,Month-to-Month,48.35,3145.83,Credit Card,No
C04392,43,Fiber Optic,One Year,84.8,3681.62,Bank Transfer,No
C04393,25,DSL,Two Year,50.38,1142.69,Electronic Check,No
C04394,50,Fiber Optic,Two Year,86.67,4803.49,Credit Card,No
C04395,21,Fiber Optic,Month-to-Month,68.45,1354.47,Electronic Check,Yes
C04396,56,DSL,Month-to-Month,101.99,6534.55,Mailed Check,Yes
C04397,5,Fiber Optic,Month-to-Month,67.11,347.27,Electronic Check,No
C04398,33,DSL,Two Year,47.47,1443.27,Mailed Check,No
C04399,48,Fiber Optic,Month-to-Month,19.42,926.61,Electronic Check,Yes
C04400,13,DSL,Two Year,46.27,566.95,Electronic Check,No
C04401,48,NO INTERNET,One Year,35.71,1820.83,Bank Transfer,No
C04402,54,Fiber Optic, Month-to-Month ,37.1,2265.66,Credit Card,No
C04403,34,DSL,Month-to-Month,15.0,437.27,Credit Card,No
C04404,66,Fiber Optic,Month-to-Month,63.55,4722.67,Bank Transfer,Yes
C04405,46,DSL,One Year,74.1,3485.86,Credit Card,No
C04406,29,DSL,Month-to-Month,32.8,918.27,,No
C04407,41,Fiber Optic,One Year, 74.07 ,,Electronic Check,No
C04408,50,DSL,Month-to-Month,35.74,1679.58,Credit Card,No
C04409,39,DSL,Two Year,115.95,4016.57,Electronic Check,Yes
C04410,15,dsl,Month-to-Month,56.82,773.7,Electronic Check,No
C04411,61,fiber optic,Month-to-Month,62.78,4164.08,Bank Transfer,No
C04412,34, Fiber Optic ,One Year,84.56,2503.68,Bank Transfer,Yes
C04413,42,dsl,Month-to-Month,60.28,2406.46,Bank Transfer,Yes
C04414,59,DSL,Month-to-Month, 41.97 ,2731.29,Electronic Check,No
C04415,65,DSL,Month-to-Month,54.17,3785.78,Electronic Check,Yes
C04416,72,DSL, two year,78.8,5043.86,Electronic Check,No
C04417,65,DSL,Month-to-Month,39.05,2511.43,Bank Transfer,No
C04418,12,Fiber Optic,Month-to-Month,65.75,$699.51,Bank Transfer,No
C04419,33,No Internet,Month-to-Month,65.01,2450.51,Credit Card,Yes
C04420,21,DSL,Month-to-Month,78.65,1411.86,Mailed Check,Yes
C04421,59,No Internet, two year,21.23,1220.74,Mailed Check,No
C04422,56,fiber optic,2 Year,49.02,2816.99,Bank Transfer,No
C04423,11,No Internet,One Year,76.28,829.64,Electronic Check,No
C04424,52,No Internet,Two Year,43.34,2197.66,Electronic Check,No
C04425,51,DSL,One Year,100.44,4970.44,Electronic Check,No
C04426,53,Fiber Optic,One year ,47.81,2540.06,Bank Transfer,No
C04427,50,Fiber Optic,Month-to-Month,67.66,3364.32,Mailed Check,Yes
C04428,29,DSL,Month-to-Month,81.21,2668.1,Electronic Check,No
C04429,30,Fiber Optic, one year,52.24,1522.21,Mailed Check,No
C04430,68,Fiber optic,Two Year,64.75,4703.86,,No
C04431,63,DSL,Month-to-Month,50.51,2781.2,Credit Card,No
C04432,47,No Internet,Month-to-Month,69.93,2931.84,Electronic Check,No
C04433,28,Fiber Optic,Month-to-Month,88.32,2700.9,Electronic Check,No
C04434,21,DSL,Two Year,73.6,1493.44,Bank Transfer,No
C04435,18,No Internet,Two Year,90.9,1626.1,Electronic Check,Yes
C04436,7, No Internet ,Month-to-Month,89.13,581.82,Electronic Check,Yes
C04437,43,DSL,One Year,68.43,2946.02,Electronic Check,No
C04438,59,Fiber Optic,Month-to-Month,15.0,872.07,Credit Card,Yes
C04439,39,DSL,Two Year, 24.43 ,1086.49,Bank Transfer,No
C04440,61,DSL,Month-to-Month,89.94,6102.8,Electronic Check,No
C04441,26,Fiber Optic,Month-to-Month,73.6,2030.34,Credit Card,No
C04442,47,No Internet,MONTHLY,100.79,4327.28,Electronic Check,Yes
C04443,44,DSL,Month-to-Month,77.28,3874.71,Electronic Check,No
C04444,48,Fiber Optic,One Year,110.04,5244.75,Electronic Check,Yes
C04445,1,DSL ,One Year,53.38,46.68,Electronic Check,No
C04446,67, No Internet ,Month-to-Month,74.03,5577.41,Bank Transfer,Yes
C04447,42,Fiber Optic,One Year,37.13,1671.55,Credit Card,Yes
C04448,15, Dsl, Month-to-Month ,104.33,1684.55,Electronic Check,No
C04449,34,DSL,Month-to-Month,107.98,3948.97,Bank Transfer,No
C04450,10,No Internet,Month-to-Month,21.37,236.32,Electronic Check,Yes
C04451,55,DSL,1 Year,55.26,3330.56,Electronic Check,No
C04452,49,DSL,Month-to-Month, 65.62 ,2753.63,Electronic Check,No
C04453,11,Fiber Optic,One Year,61.96,752.88,Mailed Check,No
C04454,32,Fiber Optic,Month-to-Month,39.37,1262.0,Electronic Check,No
C04455,41,DSL,Two Year,74.49,2803.73,Electronic Check,Yes
C04456,16,Fiber Optic,Month-to-Month,41.71,$718.35,Electronic Check,No
C04457,21,DSL,One Year,35.73,664.65,Mailed Check,No
C04458,47,DSL,One Year,68.46,3186.35,Electronic Check,No
C04459,31,FIBER,month-to-month,92.21,2630.21,Credit Card,Yes
C04460,4,DSL,Two Year,96.56,388.11,Bank Transfer,Yes
C04461,47,No Internet,One Year,80.66,4094.67,Bank Transfer,No
C04462,68,DSL,Two Year,42.6,2893.98,Mailed Check,No
C04463,71,DSL,Month-to-Month,44.35,3109.14,Credit Card,No
C04464,58,No Internet,Month-to-Month,94.29,$6048.67,Credit Card,No
C04465,64,Fiber Optic,Month-to-Month, 93.09 ,6800.25,Mailed Check,No
C04466,11,DSL,Month-to-Month,32.61,403.69,Electronic Check,No
C04467,16,Fiber Optic,Month-to-Month,91.62,1353.76,Bank Transfer,Yes
C04468,0,Fiber Optic,Two Year,83.83,96.37,Credit Card,No
C04469,14,Fiber optic,One Year,69.76,935.06,Electronic Check,No
C04470,65,Fiber Optic,Two Year,77.54,$4335.64,Electronic Check,No
C04471,21,Fiber Optic,Two Year,80.58,1845.34,Bank Transfer,No
C04472,26,DSL ,Two Year,105.05,2504.19,Electronic Check,No
C04473,50,No Internet,Month-to-Month,58.47,3036.2,Mailed Check,No
C04474,48,DSL,Month-to-Month,26.16,1104.76,Mailed Check,No
C04475,70,DSL,Two Year,53.13,4103.28,Mailed Check,No
C04476,46,No Internet,Month-to-Month,52.53,2351.94,Bank Transfer,Yes
C04477,30,DSL ,Month-to-Month,63.22,2153.91,Electronic Check,No
C04478,54,DSL,One Year,81.21,4883.06,Bank Transfer,No
C04479,10,Fiber Optic,Month-to-Month,98.14,931.44,Bank Transfer,No
C04480,45,Fiber Optic,One Year,76.64,3442.59,Electronic Check,No
C04481,18,Fiber Optic,One Year,51.98,953.67,Electronic Check,No
C04482,62,DSL,Month-to-Month,66.9,3680.72,Credit Card,No
C04483,26,DSL,Month-to-Month,84.44,2311.98,Bank Transfer,No
C04484,43,DSL,Month-to-Month,70.95,3261.14,Credit Card,No
C04485,25,DSL,Month-to-Month,84.22,1922.89,Electronic Check,No
C04486,14,DSL,Two Year,57.07,827.65,Mailed Check,No
C04487,10,DSL,Two Year,89.01,936.13,Credit Card,No
C04488,19,No Internet,Two Year,49.39,829.03,Credit Card,No
C04489,29,NO INTERNET, two year,50.83,1316.02,Bank Transfer,No
C04490,63,Fiber Optic,Month-to-Month,34.48,2230.28,Electronic Check,No
C04491,4,Fiber Optic,One Year,47.45,196.55,Credit Card,No
C04492,17,Fiber optic,Two Year,56.69,1069.94,Credit Card,Yes
C04493,62,DSL ,Month-to-Month,43.77,2816.15,Bank Transfer,No
C04494,57,Fiber Optic,Two Year,82.19,4462.37,Credit Card,No
C04495,21,Fiber Optic,One Year,40.44,876.85,Electronic Check,No
C04496,57,Fiber Optic,One year ,91.58,5065.44,Mailed Check,No
C04497,40,DSL ,One Year,107.74,4680.6,Credit Card,No
C04498,57,Fiber Optic,One Year,19.45,1001.66,Credit Card,No
C04499,4,No Internet,Two Year,83.1,359.78,Bank Transfer,Yes
C04500,25,Fiber Optic,Two Year,62.97,,Credit Card,No
C04501,51,Fiber Optic,Month-to-Month,59.85,2770.77,Mailed Check,No
C04502,50,DSL,Month-to-Month,85.23,3920.24,Electronic Check,No
C04503,71,Fiber Optic,One Year,52.43,$3216.0,Credit Card,No
C04504,72,dsl,Two Year,41.79,2665.81,Bank Transfer,No
C04505,20,Fiber Optic,One Year,31.69,705.71,Mailed Check,No
C04506,54, Fiber Optic ,Month-to-Month,70.75,3426.53,Electronic Check,Yes
C04507,1,NO INTERNET,Month-to-Month,30.67,29.17,,No
C04508,69,Fiber Optic,One Year,87.37,5387.33,Bank Transfer,Yes
C04509,36,Fiber Optic,Month-to-Month,52.86,2138.81,Credit Card,No
C04510,70,DSL, Month-to-Month ,98.25,7226.67,,No
C04511,17,Fiber Optic,Month-to-Month,43.33,767.89,,No
C04512,66,Fiber Optic,One Year,,,Credit Card,No
C04513,48,Fiber Optic,Month-to-Month,44.16,2187.96,Credit Card,Yes
C04514,8, Dsl,Two Year,70.39,611.45,Mailed Check,Yes
C04515,22,Fiber Optic,Month-to-Month,66.75,1292.64,Credit Card,No
C04516,13,Fiber Optic, two year,74.23,937.8,Electronic Check,No
C04517,29,fiber optic,Month-to-Month,71.21,1775.69,Bank Transfer,No
C04518,3,Fiber Optic,Two Year,56.83,$158.48,Bank Transfer,No
C04519,18,Fiber Optic,Two Year,44.02,688.13,Electronic Check,No
C04520,56,DSL,Month-to-Month,66.2,4149.2,Credit Card,No
C04521,15,DSL,One Year,,978.56,Bank Transfer,No
C04522,3,Fiber Optic,Two Year,34.34,112.49,Credit Card,Yes
C04523,17,Fiber Optic,Month-to-Month,66.08,1152.29,Bank Transfer,Yes
C04524,16,DSL,Two Year,75.51,1147.38,Mailed Check,No
C04525,31,DSL, one year,23.42,$824.81,Mailed Check,No
C04526,69,No Internet,Month-to-Month,80.48,5050.45,Electronic Check,No
C04527,52,No Internet,2 Year,64.19,3279.17,Bank Transfer,No
C04528,4,Fiber Optic,One Year,70.66,308.17,Mailed Check,Yes
C04529,39,DSL,Month-to-Month,41.58,1405.8,Electronic Check,Yes
C04530,68,FIBER, one year,47.63,3396.31,Electronic Check,No
C04531,55,FIBER,Two Year,49.18,2415.91,Electronic Check,No
C04532,14,DSL,One Year,49.71,$773.25,Mailed Check,No
C04533,7,fiber optic,One Year,74.82,547.18,Bank Transfer,Yes
C04534,6,DSL,Month-to-Month,82.19,482.62,Bank Transfer,No
C04535,26, Dsl,Month-to-Month,113.95,2735.79,Mailed Check,No
C04536,72,DSL,One Year,37.54,$3093.3,Credit Card,No
C04537,20,Fiber Optic,Two Year,92.55,1765.28,Credit Card,Yes
C04538,62,Fiber Optic,One Year,103.23,6193.88,Bank Transfer,Yes
C04539,55,DSL,Month-to-Month,73.37,3710.26,Electronic Check,No
C04540,69,No Internet,One Year, 97.92 ,6489.58,Credit Card,No
C04541,42,DSL,Two Year ,95.24,$3804.13,Credit Card,No
C04542,7,Fiber Optic,Month-to-Month,85.2,638.77,Mailed Check,Yes
C04543,5,Fiber Optic,Month-to-Month,16.22,79.63,Credit Card,Yes
C04544,69,Fiber Optic, Month-to-Month ,51.48,4010.59,Mailed Check,No
C04545,70,Fiber Optic,Month-to-Month,60.26,4728.1,Bank Transfer,No
C04546,10,No Internet,One year ,85.38,869.2,Mailed Check,Yes
C04547,47, Dsl,Month-to-Month,110.47,5512.73,Mailed Check,Yes
C04548,25,Fiber Optic,One Year,86.15,2156.35,Bank Transfer,Yes
C04549,23,DSL ,Two Year,40.8,912.14,Credit Card,No
C04550,71,Fiber Optic,Month-to-Month,70.03,4982.66,Electronic Check,Yes
C04551,60,DSL ,Month-to-Month,71.33,4541.02,Electronic Check,No
C04552,31,Fiber Optic,One Year,56.62,1933.83,Credit Card,No
C04553,62,No Internet,Month-to-Month,90.48,6288.01,,No
C04554,8,Fiber Optic,One Year,48.82,342.93,Bank Transfer,No
C04555,59,Fiber Optic,Month-to-Month,81.28,5349.04,Bank Transfer,No
C04556,22,No Internet,Month-to-Month,84.32,1690.17,Bank Transfer,No
C04557,68,Fiber Optic,Month-to-Month,53.99,3526.14,Electronic Check,Yes
C04558,44,DSL, Month-to-Month ,67.98,2549.88,Electronic Check,No
C04559,23,Fiber Optic,One Year,64.68,1357.31,Electronic Check,Yes
C04560,65,DSL,Two Year,96.63,5619.24,Electronic Check,No
C04561,2,,One Year,62.24,138.57,Credit Card,Yes
C04562,60,Fiber Optic,Two Year,15.0,1009.05,Bank Transfer,No
C04563,12,Fiber Optic,Month-to-Month,15.0,188.66,Mailed Check,Yes
C04564,14,Fiber Optic,One Year,134.18,2056.19,Credit Card,No
C04565,52,DSL,Two Year,84.87,3885.98,Credit Card,No
C04566,70,Fiber Optic,One Year,46.09,3330.9,Electronic Check,Yes
C04567,42, Fiber Optic ,Month-to-Month,109.55,4965.75,Credit Card,No
C04568,14,Fiber Optic,Month-to-Month,78.57,1106.44,Electronic Check,No
C04569,10,No Internet,Month-to-Month,57.04,595.61,Electronic Check,Yes
C04570,66,DSL,Two Year,46.86,3417.12,Mailed Check,No
C04571,10,Fiber Optic,Month-to-Month,34.92,307.29,Bank Transfer,Yes
C04572,2,DSL,1 Year,98.71,213.58,Electronic Check,No
C04573,14,Fiber Optic,Month-to-Month,81.48,1142.87,Credit Card,No
C04574,34,,Month-to-Month,94.19,3024.36,Bank Transfer,Yes
C04575,29,DSL,Month-to-Month,76.01,1947.52,Bank Transfer,Yes
C04576,64,DSL ,One Year,,3405.48,Bank Transfer,No
C04577,54,Fiber Optic,One Year,63.46,2934.67,Electronic Check,No
C04578,57,DSL,One Year,71.2,3836.45,Credit Card,No
C04579,23,Fiber Optic,Two Year,85.06,1963.16,,No
C04580,52,Fiber Optic,Month-to-Month,79.81,4240.46,Bank Transfer,No
C04581,10,Fiber Optic,Month-to-Month,95.64,1083.22,Electronic Check,Yes
C04582,7,DSL,Month-to-Month,36.59,285.05,Bank Transfer,No
C04583,40,DSL,Month-to-Month,25.66,1083.94,Electronic Check,No
C04584,8,Fiber Optic,One Year,49.27,357.73,Bank Transfer,No
C04585,38,Fiber Optic,1 Year,48.18,1708.05,Electronic Check,No
C04586,48, Dsl,Month-to-Month,66.08,2996.63,Electronic Check,No
C04587,52,Fiber Optic,Two Year,46.92,2083.51,Bank Transfer,No
C04588,60,Fiber Optic,One Year,51.09,3475.73,Credit Card,No
C04589,2,Fiber Optic,Month-to-Month,82.72,,Electronic Check,No
C04590,11,No Internet,Month-to-Month,68.34,856.84,Mailed Check,No
C04591,3,Fiber Optic,Month-to-Month,74.65,224.77,Bank Transfer,Yes
C04592,36,DSL,Month-to-Month,86.62,2888.71,Electronic Check,No
C04593,30,Fiber Optic,Month-to-Month,85.93,2761.9,Credit Card,No
C04594,6,Fiber Optic,Two Year,95.26,490.93,Bank Transfer,No
C04595,41,No Internet,Two Year,72.32,3028.17,Electronic Check,No
C04596,12,DSL,One Year,66.9,,Credit Card,No
C04597,5,Fiber Optic,Month-to-Month, 69.32 ,381.37,Credit Card,Yes
C04598,21,DSL,One Year,72.73,1519.93,Credit Card,No
C04599,59,Fiber Optic, Month-to-Month ,79.19,4264.89,Electronic Check,Yes
C04600,58,Fiber Optic,One Year,,2735.97,Bank Transfer,No
